count,hate_speech_count,offensive_language_count,neither_count,class,tweet,clean_tweet
3,0,0,3,2,RT @RTGIFS: DOMINIQUE Made Larry bird do a 360 lmaooo http://t.co/Vs6e3Z0C2u,rtgifs dominique made larry bird lmaooo httptcovsezcu
3,0,3,0,1,RT @RTNBA: 0 Love for these hoes http://t.co/nFxNhHw0dJ,rtnba love hoe httptconfxnhhwdj
3,1,0,2,2,RT @RT_America: Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants (VIDEO) http://t.co/WtzD2MIBf6 http://t.co/A&#8230;,rt_america russell brand mock bill oreilly proposing berlin wall immigrant video httptcowtzdmibf httptcoa
3,0,2,1,1,RT @RT_America: US Army removes &#8216;negro&#8217; as official reference to black people after public outrage http://t.co/qtiTEzE7Bh http://t.co/nudHr&#8230;,rt_america u army remove negro official reference black people public outrage httptcoqtitezebh httptconudhr
3,1,2,0,1,RT @RWSurferGirl: Toss 'em out of office? Or just throw 'em in the trash? #trashbucketchallenge has politicians on the run at... https://t.&#8230;,rwsurfergirl toss em office throw em trash trashbucketchallenge politician run httpst
3,0,3,0,1,"RT @RWzr: Too many faithful girls are single, and too many hoes are taken.",rwzr many faithful girl single many hoe taken
4,1,3,0,1,RT @Ra_Shia: Quotable RT @ChrissiBaxter: If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You &#8230;,ra_shia quotable chrissibaxter man aint appreciating pussy definitely gonna end another nigga mouth
3,0,3,0,1,RT @RabehChararah1: They claiming bitches them my old hoes,rabehchararah claiming bitch old hoe
3,0,3,0,1,RT @RabehChararah1: Wack ass hoes,rabehchararah wack as hoe
3,0,2,1,1,"RT @Racheldoesstuff: ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees",racheldoesstuff gotta luuubeall ya really need luuube dental dam yankee
3,0,3,0,1,RT @RachieSoul: These hoes ain't loyal,rachiesoul hoe aint loyal
3,0,3,0,1,RT @RackedUpShad: Bitch had me and my car all the way fucked up! &#128545;&#128548; had to cuss a bitch out via note! http://t.co/PKxB40JTTO,rackedupshad bitch car way fucked cuss bitch via note httptcopkxbjtto
3,0,3,0,1,RT @RaeRecum: These hoes ain't shit &#128514;&#128514;&#128175;,raerecum hoe aint shit
3,0,3,0,1,"RT @RafiDAngelo: ""My pussy tastes like Pumpkin Spice Latte."" -- Lana Del Basic",rafidangelo pussy taste like pumpkin spice latte lana del basic
3,0,2,1,1,RT @RahleeFranklin: Them hoes so damn nice &#128175; http://t.co/jn0ieBdnZQ,rahleefranklin hoe damn nice httptcojniebdnzq
3,0,3,0,1,RT @RahleeFranklin: This bitch got a body like Trey Songz &#128514; http://t.co/KSiqmY4W8D,rahleefranklin bitch got body like trey songz httptcoksiqmywd
3,0,3,0,1,RT @RahleeFranklin: don't cheat if she a down bitch,rahleefranklin dont cheat bitch
3,1,2,0,1,"RT @RaiAllure: ""yo bitch chose me you aint a pimp you a FAIRY."" #ripPimpC",raiallure yo bitch chose aint pimp fairy rippimpc
3,0,0,3,2,RT @Rajput_Ramesh: Friends a Proud Hindu n ShivSainik brother shri Ramesh Jadhav was murdered by Jihadis plz help trend #RameshJadhav http:&#8230;,rajput_ramesh friend proud hindu shivsainik brother shri ramesh jadhav murdered jihadis plz help trend rameshjadhav http
6,2,4,0,1,"RT @RakwonOGOD: ""Fuck bitches , get money"" - A favorite nigga's line when a girl leave his ass for another man",rakwonogod fuck bitch get money favorite nigga line girl leave as another man
3,0,3,0,1,"RT @RakwonOGOD: ""You ugly anyway"" 
""You a hoe anyway"" - a nigga who just got curved but won't accept it",rakwonogod ugly anyway hoe anyway nigga got curved wont accept
3,0,3,0,1,RT @RakwonOGOD: &#8220;Bros before hoes&#8221; - a bro with no hoes,rakwonogod bros hoe bro hoe
3,0,3,0,1,"RT @RakwonOGOD: Bitches tweeting ""last night &gt;&gt;"" like they did something special except be hoes",rakwonogod bitch tweeting last night gtgt like something special except hoe
9,0,9,0,1,RT @RakwonOGOD: Lmaoo bitch what? http://t.co/2dhLgXcVg2,rakwonogod lmaoo bitch httptcodhlgxcvg
3,0,2,1,1,RT @RakwonOGOD: Rare pic of trash posing with trash http://t.co/usGIAZSDWv,rakwonogod rare pic trash posing trash httptcousgiazsdwv
3,2,1,0,0,RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,rakwonogod hoe going church morning like yall wasnt busting wide open nigga hour ago
3,0,3,0,1,RT @RakwonOGOD: When ya side hoe tryna act up http://t.co/ayfGKVdEZI,rakwonogod ya side hoe tryna act httptcoayfgkvdezi
6,0,6,0,1,RT @RakwonOGOD: i started fuckin with bitches who believe everything their horoscope say.they believe the dumbass horoscopes they gunna bel&#8230;,rakwonogod started fuckin bitch believe everything horoscope saythey believe dumbass horoscope gunna bel
3,0,3,0,1,RT @Ramen_Odicho: Assyria got hella hoes,ramen_odicho assyria got hella hoe
3,0,3,0,1,RT @Rameyhoe: 22. But we make it and this bitch sits on the couch and turns on Ice Age the movie and asks us if were hungry like we arent t&#8230;,rameyhoe make bitch sits couch turn ice age movie asks u hungry like arent
3,0,3,0,1,RT @Rameyhoe: If you curve me im just going to assume your pussy is trash and you were doing me a favor,rameyhoe curve im going assume pussy trash favor
3,0,1,2,2,RT @RamonRoblesJr: Good morning Baton Rouge. @ajohnson_a having a nip of @MBMoonshine http://t.co/5JZH1BhWWk,ramonroblesjr good morning baton rouge ajohnson_a nip mbmoonshine httptcojzhbhwwk
3,0,3,0,1,RT @Ranae_26: You bitches could never be nae ...let him tell you he love him some nae &#128143;&#128145;&#128081;,ranae bitch could never nae let tell love nae
3,0,3,0,1,RT @Randality: @WeDont_SmokeREG &#128514;she a dumb bitch smh,randality wedont_smokereg dumb bitch smh
3,0,3,0,1,RT @Randall_Jayy: &#8220;@_100D: I got hard dick for all dez bitches. I get all they numbers I don't call dez bitches.&#8221; LMAO RT,randall_jayy _d got hard dick dez bitch get number dont call dez bitch lmao
3,0,3,0,1,RT @Ranger1325: I'm waiting for all of you little bitches that whined about Bush to start speaking up about Obama and his wars. #Syria,ranger im waiting little bitch whined bush start speaking obama war syria
3,0,1,2,2,"RT @RapBars_: Joey Badass said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life""",rapbars joey badass said traded nike new mic guess safe say sold sol new life
6,0,6,0,1,"RT @RappersSaid: When Kanye said ""I don't need your pussy, bitch. I'm on my own dick."" http://t.co/6eeLUmjbme",rapperssaid kanye said dont need pussy bitch im dick httptcoeelumjbme
3,0,3,0,1,"RT @RappersSaid: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy"" http://t.co/ffPu1w&#8230;",rapperssaid tupac said aint killer dont push revenge sweetest joy next getting pussy httptcoffpuw
3,1,2,0,1,"RT @RappersSaid: When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome"" http://t.co/mBrtvpUaKt",rapperssaid tyler creator said rape pregnant bitch tell friend threesome httptcombrtvpuakt
3,0,3,0,1,RT @RaqiThunda: The trick of reality tv is making tacky bitches seem classy &amp; badgering real women with real ethic into submission. It's a &#8230;,raqithunda trick reality tv making tacky bitch seem classy amp badgering real woman real ethic submission
3,0,3,0,1,RT @RareHipHopPic: Logic had me thinking Nikki was a bad bitch,rarehiphoppic logic thinking nikki bad bitch
3,0,3,0,1,RT @RashadBF: Never trust a bitch that take quick ass showers!,rashadbf never trust bitch take quick as shower
3,0,3,0,1,"RT @RashodJackson: Nobody cares, bitch",rashodjackson nobody care bitch
3,0,2,1,1,"RT @Ratchet2English: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;",ratchetenglish girl tweeted might ghetto bring food outside moviesno might stupid pay
3,0,3,0,1,RT @RavenConnell: Being a hoe isn't a Halloween costume,ravenconnell hoe isnt halloween costume
3,0,3,0,1,RT @RavenxMiyagi: you here good songs on the radio but it ain't about positivity its mainly bout hoe problems killing and/or moving weight,ravenxmiyagi good song radio aint positivity mainly bout hoe problem killing andor moving weight
3,0,3,0,1,"RT @RawstonGeorge: &#8220;@distilled9water: ""@wizzyjr https://t.co/OtZ0FGDVpR &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#8221; bitch gotta die 10,000 deaths. &#128534;&#128557;&#8221; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; GTFOH",rawstongeorge distilledwater wizzyjr httpstcootzfgdvpr bitch gotta die death gtfoh
3,0,1,2,2,"RT @RayHudson: Art thou the bird whom Man loves bestThe pious bird with t/ scarlet breast, Our Robin;that leaves these summer winds sobbing&#8230;",rayhudson art thou bird man love bestthe pious bird scarlet breast robinthat leaf summer wind sobbing
3,0,3,0,1,"RT @RayIopez: ""make me ur wcw""

""how many girls do u talk to""

""am I ur side hoe""

""tweet about me so I know it's real"" http://t.co/LB274Gh&#8230;",rayiopez make ur wcwhow many girl talk toam ur side hoetweet know real httptcolbgh
3,0,3,0,1,"RT @RayIopez: Niggas Be Like

&#128663;_____________&#128659;
Fuck! There go the 5'o

__&#128663;______&#128659;__
Be cool son

___&#128663;&#128659;_____
Man fuck 

___&#128659;___&#128663;____
bitch as&#8230;",rayiopez nigga like___fuck go o___be cool son___man fuck ___bitch
3,0,0,3,2,RT @RayIopez: When you're approaching your high score in flappy bird and die one pipe away http://t.co/bI1RQ6A1ur,rayiopez youre approaching high score flappy bird die one pipe away httptcobirqaur
3,0,0,3,2,RT @RayIopez: taking out the trash at night http://t.co/qJiPw0sYeH,rayiopez taking trash night httptcoqjipwsyeh
6,1,5,0,1,RT @RayRayOspeciial: Hate a broke bitch and nigga,rayrayospeciial hate broke bitch nigga
3,0,3,0,1,RT @Rayban_Guwop: If money&#128181; was my girl&#128143; id stalk that bitch.&#128520;&#128270;&#128294;&#128064;&#128175;&#128174;&#127796;,rayban_guwop money girl id stalk bitch
3,0,0,3,2,RT @RayyyZoR: I call this the 100gram sugar delight or a Heart Attack. It's a #PopTart #Twinkie &amp; a #HoneyBun http://t.co/s6ZnLVlvLI,rayyyzor call gram sugar delight heart attack poptart twinkie amp honeybun httptcosznlvlvli
3,0,3,0,1,RT @ReIateThings: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch &#8230;,reiatethings hate netflix stop amp asks im still watchin like yes think got amp started doin somethin life bitch
3,0,3,0,1,"RT @RealBobbyJay: If a mf really like you&#9786;&#65039;, they'll drop all their hoes&#128108;&#128109;, exes&#9995;&#128530;, &amp; groupies and focus only on you.. &#128107;",realbobbyjay mf really like theyll drop hoe ex amp groupie focus
3,0,3,0,1,RT @RealErik_95: Don't worry about my old bitch or my next bitch,realerik dont worry old bitch next bitch
3,0,3,0,1,RT @RealJackNeisen: Damn... that's a cold ass honkie,realjackneisen damn thats cold as honkie
3,0,3,0,1,RT @RealJohnBrannon: bette fucking davis eyes bitch,realjohnbrannon bette fucking davis eye bitch
3,0,3,0,1,RT @RealJohnBrannon: check it out you gotta vodka soda &amp; a lemon on the bottom of that bitch ? thats cool,realjohnbrannon check gotta vodka soda amp lemon bottom bitch thats cool
3,0,3,0,1,RT @RealKidLegend: Being a hoe means FUCKIN a lot of people NOT TALKING to a lot of people! Y'all mufuckas be having shit mixed up! &#128530;&#9995;&#128175;,realkidlegend hoe mean fuckin lot people talking lot people yall mufuckas shit mixed
3,0,3,0,1,RT @RealKiddSmyllz: I wonder if I can sue a bitch 4wasting my mf time,realkiddsmyllz wonder sue bitch wasting mf time
3,0,3,0,1,"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm bitch"" bitch wassup",realniggasherm stblocjeremiah realniggasherm bitch bitch wassup
6,0,6,0,1,"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit",realniggasherm stblocjeremiah realniggasherm home niggaz bitch hoe yaknow yazz gotta applewood shit
3,1,2,0,1,RT @RealNiggaSherm: &#127379;kk bitch TD in 17'&#128275; Jeff b home real soon &#9981;&#127344;&#127382;,realniggasherm kk bitch td jeff home real soon
3,0,3,0,1,RT @RealNiggaSherm: I can't trust a bitch I can't trust myself,realniggasherm cant trust bitch cant trust
3,0,3,0,1,"RT @RealRaymondJ: When bae calls ""Chinese food"" in your phone and your side hoe answers in a Chinese accent &amp; takes your order.. http://t.c&#8230;",realraymondj bae call chinese food phone side hoe answer chinese accent amp take order httptc
3,0,3,0,1,RT @RealScoZayy_NNF: Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back #comebacktoreality,realscozayy_nnf barrass meez ctfu um zoned wit fro um hitin hoe da back comebacktoreality
3,0,3,0,1,RT @RealScottieTee: Girls dress like hoes and wonder why good guys aren't attracted to them... http://t.co/dLRk2I04hO,realscottietee girl dress like hoe wonder good guy arent attracted httptcodlrkiho
3,0,3,0,1,RT @RealSexAddicts: Wet&#128166; &amp; warm &#9832;&#65039; pussy &#128553;&#128525;,realsexaddicts wet amp warm pussy
3,0,3,0,1,"RT @RealSexNotes: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a titl&#8230;",realsexnotes sex st date dont mean hoe waiting day wont make wife cute pic dont mean yall happy titl
3,0,3,0,1,"RT @RealSexNotes: Too many faithful girls are single, and too many hoes are taken.",realsexnotes many faithful girl single many hoe taken
3,0,0,3,2,"RT @RealSkipBayless: In their primes, MJ would have dominated LBJ in 1 on 1. Just so much mentally tougher. MJ's trash talk alone would unn&#8230;",realskipbayless prime mj would dominated lbj much mentally tougher mjs trash talk alone would unn
3,0,3,0,1,"RT @RealTalk: i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out.",realtalk swear im nice girl something piss bitch come
3,0,1,2,2,"RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;",realtimewwii peopleday deported warsaw ghetto packed cattle car rail trip treblinka death camp htt
3,0,3,0,1,"RT @Realistt__: &#128525; &#8220;@Squirtology: Crazy things about the pussy that you should know &#128520;&#128520;

Make sure u know &#128073;&#128073; http://t.co/xOO7AjnD8y &#128072;&#128072; http:/&#8230;",realistt __ squirtology crazy thing pussy know make sure know httptcoxooajndy http
3,0,0,3,2,RT @Realistt__: Shy girls are undercover freaks..&#128527;,realistt __ shy girl undercover freak
3,1,2,0,1,"RT @ReallyHighIdeas: Scientists have recently discovered that bitches, do in fact, be trippin'",reallyhighideas scientist recently discovered bitch fact trippin
3,0,3,0,1,RT @RedBone9922: These hoes ain't loyal &#128588;,redbone hoe aint loyal
3,0,3,0,1,RT @RedHeadRay_: I swear I saw more then 3 bitches jump this girl &#128583;,redheadray swear saw bitch jump girl
3,0,3,0,1,RT @RedScareBot: Commie &amp;#9773; Mints RT @_whiteponyjr_ F#@!kkk this faggot commie http://t.co/lnqNpChciA,redscarebot commie amp mint _whiteponyjr_ fkkk faggot commie httptcolnqnpchcia
3,0,3,0,1,"RT @RedTvvitter: ""Does my Mewtwo make your pussy wet?"" http://t.co/W4zzHr6Kum",redtvvitter mewtwo make pussy wet httptcowzzhrkum
3,0,3,0,1,RT @ReeseZamora: @daxmw23 Dax we don't love these hoes,reesezamora daxmw dax dont love hoe
3,1,2,0,1,RT @ReevesJunya: bitch ass niggas claim to be yo homies then get on dirt .. All bitch ass niggaa can die slow,reevesjunya bitch as nigga claim yo homies get dirt bitch as niggaa die slow
3,0,3,0,1,RT @RegaloDeJah_: &#8220;@Ausettt: Girls like her make it hard for the rest of us &#128530; http://t.co/g8KdlxFqm2&#8221; and u wonder why u bitches get expose&#8230;,regalodejah ausettt girl like make hard rest u httptcogkdlxfqm wonder bitch get expose
3,0,3,0,1,RT @ReggieRipBam: All I ever do is fuck bitches &amp; count stacks,reggieripbam ever fuck bitch amp count stack
6,0,0,6,2,"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;",reginapucket httptconqmorybc breaking dawn often think used waswith rosecolored glass gentle
3,0,3,0,1,"RT @ReginaldSpears: If Hank Jr. was half the man his daddy was, he'd bitch-slap Brantly Gilbert for having his name in his mouth.",reginaldspears hank jr half man daddy hed bitchslap brantly gilbert name mouth
3,0,3,0,1,RT @RelentIessness: this bitch thought she could cut my dick off http://t.co/gBR2YV669Y,relentiessness bitch thought could cut dick httptcogbryvy
3,0,1,2,2,RT @Rene_gadeCowboy: I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m,rene_gadecowboy agree charlie he spot httptcolcmveim
6,0,2,4,2,"RT @Revenant0202: Seriously, Florida. A vote for Charlie Christ is a vote for taxes and ebola.",revenant seriously florida vote charlie christ vote tax ebola
3,0,3,0,1,"RT @ReverendGrim: God bless those delusional bitches still trying to keep ""duck face"" alive.",reverendgrim god bless delusional bitch still trying keep duck face alive
3,0,3,0,1,"RT @Rhiannamator: ""Who's my bitch?"" I am, Stephanie. I am.",rhiannamator who bitch stephanie
3,0,3,0,1,RT @RhineRunIt: Henny &amp; hoes. RT @TiFFANY_P0RSCHE: Peace &amp; tranquillity &#8220;@daddykn0wsbest: If you were a Greek Mythical God&#8230;what would u be &#8230;,rhinerunit henny amp hoe tiffany_prsche peace amp tranquillity daddyknwsbest greek mythical godwhat would
3,0,2,1,1,RT @Ribo333: @secupp your retarded,ribo secupp retarded
3,0,3,0,1,RT @RichBitxh_: Highwaisted jeans are not made for everyone bitches be looking horrible,richbitxh highwaisted jean made everyone bitch looking horrible
3,0,3,0,1,RT @RichHomieMeezy: @54OO_Mauri my internet aint get transfered yet pussy,richhomiemeezy oo_mauri internet aint get transfered yet pussy
3,0,3,0,1,RT @RichgurlTira: These hoes will fake like they really f*ck with you but be hating on you lowkey,richgurltira hoe fake like really fck hating lowkey
3,0,2,1,1,"RT @RickNothing: I love how ""twat"" is gender neutral.",ricknothing love twat gender neutral
3,0,3,0,1,RT @RickRaze: Why would I be in a relationship theses hoes go still do them &#128514;&#128175;,rickraze would relationship thesis hoe go still
3,1,2,0,1,RT @RickyNgan: These hoes is thotful,rickyngan hoe thotful
3,0,3,0,1,RT @RickyNgan: Y'all hoes ain't slick,rickyngan yall hoe aint slick
3,0,3,0,1,RT @RickyScamp: The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&#8230;,rickyscamp best way avoid tsunami extramarital pussy wear sneaker daily commute also using word sneake
3,0,3,0,1,"RT @RiddMcCoy: Where is everybody getting this ""fuck her right in the pussy"" sayin from?",riddmccoy everybody getting fuck right pussy sayin
3,2,1,0,0,RT @Ride907: If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http://t.co/EQociANZ77,ride little fucking faggot spit food swear god id tear fucking arm httptcoeqocianz
3,2,1,0,0,RT @RihannaHasAids: aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p,rihannahasaids aight game dyke ruin httptcoocangbp
3,0,3,0,1,RT @RihannaHasAids: bitch built like squid ward after he ate all the Krabby Patties RT @AcaciaMakayla: @DJZeeti DONT RETIRE &#128553; I love you. h&#8230;,rihannahasaids bitch built like squid ward ate krabby patty acaciamakayla djzeeti dont retire love
3,0,3,0,1,RT @RihannaHasAids: bitch change draws http://t.co/k4frL2Vw7e,rihannahasaids bitch change draw httptcokfrlvwe
3,0,3,0,1,RT @RihannaHasAids: if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again,rihannahasaids got hoe one hoe shutup amp never say
3,0,2,1,1,RT @Rileyy_Babyyy: How you pressed over some pussy you never had &#128064;? &#128514;&#128514;&#128514;,rileyy_babyyy pressed pussy never
3,0,2,1,1,RT @RipCaps: Damn.. it's hotter than a bitch,ripcaps damn hotter bitch
3,1,2,0,1,RT @RipCaps: I wish I would chase a hoe .,ripcaps wish would chase hoe
3,0,3,0,1,RT @RipTre96: I ain't entertaining nomore dumb bitches,riptre aint entertaining nomore dumb bitch
3,0,3,0,1,RT @Rivera9Roberto: &#8220;@1ortiz1: You think she classy niggah but she really ratchet&#8221;,riveraroberto ortiz think classy niggah really ratchet
6,0,6,0,1,RT @RmpHarris: I kinda miss tremper I use to be threw dat bitch lol Never in class lmao,rmpharris kinda miss tremper use threw dat bitch lol never class lmao
3,0,3,0,1,RT @RmpHarris: Told my home girl bitch you bet not change on mee,rmpharris told home girl bitch bet change mee
3,0,3,0,1,"RT @RnadJorell: &#8220;@_KudaBrazyy: ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch",rnadjorell _kudabrazyy disrespected hoeing pimp slap hoe telly talking back httptcoxfbbmcjtyaha bitch
3,1,2,0,1,RT @RnadJorell: &#8220;@_KudaBrazyy: @RnadJorell Knocked that bitch soul out her body lol&#8221; aha bruh cocked back an fired on that bitch,rnadjorell _kudabrazyy rnadjorell knocked bitch soul body lol aha bruh cocked back fired bitch
3,1,2,0,1,RT @RobIsRandomAF_6: &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x,robisrandomaf bitch came club broken neck bitch serious httpstcodbpfhpjx
3,0,3,0,1,RT @RobIsRandomAF_6: Tyrese a baby back bitch! Hope they kill him before Black History Month. #AMCWalkingDead,robisrandomaf tyrese baby back bitch hope kill black history month amcwalkingdead
3,1,2,0,1,RT @RobProvince: Do I support killing terrorists..... yes. Will I still mock hypocrites..... HELL YES!,robprovince support killing terrorist yes still mock hypocrite hell yes
3,0,3,0,1,RT @Rob_San9993: @214bighappy gunna have me screaming at bitches and shit..lol,rob_san bighappy gunna screaming bitch shitlol
3,0,3,0,1,RT @Rob_San9993: @214bighappy that bitch was looking for anything to go up her ass!..haha,rob_san bighappy bitch looking anything go asshaha
3,0,0,3,2,"RT @RobertCDick: Protest climate change, leaves trash behind. #VotingMatters",robertcdick protest climate change leaf trash behind votingmatters
3,0,2,1,1,RT @Roberto0oO0: @kitten_nugget69 @danusaur aye stfu you dyke lookin bitch I'm pretty sure you have a bigger dick than your boyfriend,robertooo kitten_nugget danusaur aye stfu dyke lookin bitch im pretty sure bigger dick boyfriend
3,0,3,0,1,RT @Rock76_: @1waynostra we just trying flip an ounce to a P in dis bitch!!! im still out school bro next week im out dere doe,rock waynostra trying flip ounce dis bitch im still school bro next week im dere doe
3,1,2,0,1,RT @Rock76_: just show im not playing in this bitch one false move ima spraying in this bitch @1waynostra,rock show im playing bitch one false move ima spraying bitch waynostra
6,2,1,3,2,"RT @Rockprincess818: Go fight against the IDF if you progressive trash hate them so much, you don't have the guts to do it. 
#IStandWithIsr&#8230;",rockprincess go fight idf progressive trash hate much dont gut istandwithisr
3,1,2,0,1,"RT @Rockprincess818: Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&#8230;",rockprincess obama allowing million illegal alien drug cartel terrorist enter open bordersliberal retard
3,3,0,0,0,"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;",rollingwithtrin many nigger store knowww youre stealing
3,0,2,1,1,RT @RollyPolly1x: This bitch quit after an hour of working here wtf &#128514;,rollypollyx bitch quit hour working wtf
6,1,5,0,1,RT @RomerioHall: &#8220;@1inkkofrosess: I'm in this bitch &#128563;&#128563;&#128563;&#128563; like a mf &#128514;&#128514;&#128514;&#128514;&#9996;&#65039;&#127811;&#128080;&#128168;&#8221;,romeriohall inkkofrosess im bitch like mf
3,0,3,0,1,"RT @RonONealDC: Lmaooooooo RT @basedamERICan: ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http://t.co/k&#8230;",rononealdc lmaooo basedamerican ayo take pic famyou think bitch gon fuck pic httptcok
3,0,3,0,1,"RT @RonTheAnchorman: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;",rontheanchorman girl tweeted might ghetto bring food outside moviesno might stupid pay
3,0,3,0,1,RT @Ronesha__: When I feel like he entertaining these hoes I just fall back even harder than before &#128175;,ronesha __ feel like entertaining hoe fall back even harder
3,2,1,0,0,RT @RosieZaya1: Ur fucking white trash,rosiezaya ur fucking white trash
3,0,0,3,2,"RT @Roulettista: Mertesacker saying ""give him the ghetto fist"" is still goat",roulettista mertesacker saying give ghetto fist still goat
3,0,0,3,2,RT @Royals: #Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! #BeRoyalKC,royal royal win kc blanking yankee take series bronx beroyalkc
3,0,3,0,1,RT @RuNeshaShamia: Drunk inlove with my gun bae bitch Beyonc&#233; &#128520;&#128527;,runeshashamia drunk inlove gun bae bitch beyonc
3,0,1,2,2,"RT @Rubberbandits: Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &#8230;",rubberbandits yank cocktail called irish car bomb stuck two flake ice cream cone called
3,0,0,3,2,"RT @RubinReport: You can mock Michelle Obama's #TurnipForWhat video, but the turnip is now third in line of succession for president. https&#8230;",rubinreport mock michelle obamas turnipforwhat video turnip third line succession president http
3,0,3,0,1,RT @RubyFakhoury: We out dis bitch &#128588; http://t.co/Vb8C2Pjnvi,rubyfakhoury dis bitch httptcovbcpjnvi
3,0,0,3,2,RT @RudeBoi_Drew: @PAPER_CHAYSIN condom were invent for that sole purpose,rudeboi_drew paper_chaysin condom invent sole purpose
3,0,3,0,1,"RT @RudeComedian: some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think",rudecomedian bitch like im far ugly naw hoe youre closer think
3,1,2,0,1,"RT @RudebwoyRoscoe: Behind every REAL bitch, there's a bitch ass nigga that did her wrong but made her strong.",rudebwoyroscoe behind every real bitch there bitch as nigga wrong made strong
3,1,2,0,1,RT @Runyacheckup: Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &#128514;&#128514;&#128514;,runyacheckup nigga bitch gotta quit wit da money pic count accurately aint enough
6,0,6,0,1,"RT @RushAmeezy: I find it hilarious how Austin says ""swag witch"" instead of ""swag bitch"" lmfao",rushameezy find hilarious austin say swag witch instead swag bitch lmfao
3,0,0,3,2,RT @RussBrandon: Thanks to Mr Wilson for passing along this tremendous responsibility. My sole focus is to empower our leadership to bui ...,russbrandon thanks mr wilson passing along tremendous responsibility sole focus empower leadership bui
3,0,0,3,2,"RT @RussOnPolitics: GOP nominee for #MAgov Charlie Baker's ""fisherman story"" falls apart. He deserves an Oscar for his play crying. http://&#8230;",russonpolitics gop nominee magov charlie baker fisherman story fall apart deserves oscar play cry http
3,1,2,0,1,"RT @Ruthless_Mando: no bitch, I just don't like you &#128129;",ruthless_mando bitch dont like
3,0,2,1,1,RT @Ryder_LetsGetIt: &#8220;@ItsNotHarold: I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !,ryder_letsgetit itsnotharold say girl got body younger hoe gang
3,1,2,0,1,RT @SAMMI_boyden: @jizcalifuh it's a metaphor you dumb fucking nigger @savanigga &#128514;&#128514;&#128525;&#128525;&#128069;&#128069;,sammi_boyden jizcalifuh metaphor dumb fucking nigger savanigga
3,1,2,0,1,RT @SAMMI_boyden: @savanigga oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot,sammi_boyden savanigga ohi know dude went as im done faggot
3,2,1,0,0,RT @SAMMI_boyden: Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @savanigga @OfficialDThrash @jawgaboyz,sammi_boyden fucking james tried tell jawga boy sucked went ape shit dude savanigga officialdthrash jawgaboyz
3,0,3,0,1,RT @SAVx: A day later and y'all still gassing Rihanna trash ass nudes.,savx day later yall still gassing rihanna trash as nude
